arrival_timestamp,prompt_size,token_size,request_id,application_id,batch_size,request_type
33:26.3,989,388,5194,0,1,2
33:26.4,1314,155,5196,0,1,2
33:26.4,1026,418,5195,0,1,2
33:26.5,1190,440,5197,0,1,2
33:26.5,393,108,5198,0,1,2
33:26.6,396,100,5199,0,1,2
33:26.8,1315,186,5200,0,1,2
33:27.0,1491,66,5203,0,1,2
33:27.0,1043,531,5202,0,1,2
33:27.0,1021,375,5201,0,1,2
33:27.1,4076,136,5204,0,1,2
33:27.7,1002,395,5205,0,1,2
33:28.1,1023,429,5206,0,1,2
33:28.3,2490,78,5208,0,1,2
33:28.3,1135,430,5209,0,1,2
33:28.3,1091,397,5207,0,1,2
33:28.5,4089,86,5210,0,1,2
33:28.7,1312,156,5211,0,1,2
33:28.9,436,114,5212,0,1,2
33:29.3,21,139,5213,0,1,2
33:29.7,4072,237,5214,0,1,2
33:29.8,215,212,5215,0,1,2
33:29.9,1080,427,5216,0,1,2
33:30.2,4076,35,5217,0,1,2
33:30.4,1093,427,5218,0,1,2
33:30.6,1006,384,5219,0,1,2
33:30.7,165,159,5220,0,1,2
33:30.8,1127,396,5221,0,1,2
33:31.0,1312,230,5222,0,1,2
33:31.2,4080,51,5223,0,1,2
33:31.4,407,124,5224,0,1,2
33:31.5,4093,71,5225,0,1,2
33:31.7,1128,427,5226,0,1,2
33:32.4,1005,556,5227,0,1,2
33:32.8,1008,401,5228,0,1,2
33:33.0,1010,388,5229,0,1,2
33:33.3,396,101,5230,0,1,2
33:33.9,1005,393,5232,0,1,2
33:33.9,200,183,5231,0,1,2
33:34.2,1089,396,5233,0,1,2
33:34.3,1407,92,5234,0,1,2
33:34.6,1060,383,5235,0,1,2
33:34.6,396,76,5236,0,1,2
33:34.7,296,18,5237,0,1,2
33:35.0,1139,407,5238,0,1,2
33:35.2,203,217,5239,0,1,2
33:35.3,44,141,5240,0,1,2
33:35.7,1093,429,5241,0,1,2
33:35.9,1005,414,5242,0,1,2
33:36.0,1086,423,5243,0,1,2
33:36.2,1038,375,5244,0,1,2
33:36.3,1104,396,5245,0,1,2
33:36.7,937,571,5246,0,1,2
33:37.1,1060,395,5247,0,1,2
33:37.4,1056,383,5249,0,1,2
33:37.4,421,93,5248,0,1,2
33:37.6,4076,29,5251,0,1,2
33:37.6,407,95,5250,0,1,2
33:38.2,402,78,5252,0,1,2
33:38.3,203,181,5253,0,1,2
33:38.4,1320,286,5254,0,1,2
33:38.5,206,179,5256,0,1,2
33:38.5,203,183,5255,0,1,2
33:38.7,1101,378,5257,0,1,2
33:39.1,4100,46,5259,0,1,2
33:39.1,1051,389,5258,0,1,2
33:39.9,1016,396,5260,0,1,2
33:40.0,950,590,5261,0,1,2
33:40.1,398,90,5262,0,1,2
33:40.5,1041,400,5263,0,1,2
33:40.6,1109,398,5264,0,1,2
33:40.6,197,217,5265,0,1,2
33:40.7,982,414,5266,0,1,2
33:41.0,1038,396,5267,0,1,2
33:41.2,1073,393,5269,0,1,2
33:41.2,390,74,5268,0,1,2
33:41.3,397,82,5270,0,1,2
33:41.4,387,68,5271,0,1,2
33:41.7,402,92,5272,0,1,2
33:41.9,4082,44,5273,0,1,2
33:42.1,401,87,5274,0,1,2
33:42.6,203,159,5276,0,1,2
33:42.6,181,119,5275,0,1,2
33:42.8,400,84,5277,0,1,2
33:42.9,1046,566,5279,0,1,2
33:42.9,1021,392,5278,0,1,2
33:43.3,1077,375,5280,0,1,2
33:43.5,1052,429,5281,0,1,2
33:44.8,400,82,5282,0,1,2
33:44.9,1131,406,5283,0,1,2
33:45.3,407,147,5284,0,1,2
33:45.3,51,93,5285,0,1,2
33:45.5,1207,408,5286,0,1,2
33:45.7,409,92,5287,0,1,2
33:46.0,386,39,5288,0,1,2
33:46.1,3115,66,5289,0,1,2
33:46.4,3313,51,5290,0,1,2
33:46.7,382,84,5291,0,1,2
33:46.9,1318,192,5292,0,1,2
33:47.0,197,152,5293,0,1,2
33:47.1,1123,402,5294,0,1,2
33:47.3,397,91,5295,0,1,2
33:47.5,396,127,5297,0,1,2
33:47.5,181,89,5296,0,1,2
33:47.6,1075,500,5298,0,1,2
33:47.9,4079,55,5299,0,1,2
33:48.0,181,211,5300,0,1,2
33:48.2,212,217,5301,0,1,2
33:48.3,1066,388,5302,0,1,2
33:48.4,375,63,5303,0,1,2
33:48.5,165,223,5304,0,1,2
33:48.6,1314,228,5305,0,1,2
33:48.9,416,95,5306,0,1,2
33:49.0,1080,397,5307,0,1,2
33:49.0,1069,398,5308,0,1,2
33:49.2,1034,437,5309,0,1,2
33:49.5,200,161,5310,0,1,2
33:49.7,1048,415,5311,0,1,2
33:50.0,206,217,5312,0,1,2
33:50.5,1030,396,5313,0,1,2
33:51.1,406,108,5314,0,1,2
33:51.2,1049,398,5315,0,1,2
33:51.3,996,395,5316,0,1,2
33:51.5,1095,410,5317,0,1,2
33:51.9,1068,385,5318,0,1,2
33:52.0,1013,552,5319,0,1,2
33:52.1,1025,411,5320,0,1,2
33:52.3,194,190,5322,0,1,2
33:52.3,47,201,5321,0,1,2
33:52.4,169,205,5323,0,1,2
33:52.5,417,90,5324,0,1,2
33:52.8,394,91,5325,0,1,2
33:53.0,200,152,5326,0,1,2
33:53.1,4111,38,5327,0,1,2
33:53.2,1067,409,5328,0,1,2
33:53.3,1317,135,5329,0,1,2
33:53.5,21,195,5330,0,1,2
33:53.9,1134,518,5332,0,1,2
33:53.9,128,211,5331,0,1,2
33:54.7,1090,399,5333,0,1,2
33:54.9,1030,408,5334,0,1,2
33:55.0,1128,410,5335,0,1,2
33:55.1,1132,396,5336,0,1,2
33:55.5,1053,559,5337,0,1,2
33:55.5,374,135,5338,0,1,2
33:55.8,1295,68,5339,0,1,2
33:56.4,1052,429,5340,0,1,2
33:56.6,200,179,5341,0,1,2
33:56.7,1058,415,5342,0,1,2
33:56.7,377,59,5343,0,1,2
33:56.8,1314,153,5344,0,1,2
33:57.0,1055,400,5345,0,1,2
33:57.5,1313,156,5347,0,1,2
33:57.5,379,67,5346,0,1,2
33:57.9,1087,388,5348,0,1,2
33:58.1,1051,393,5349,0,1,2
33:58.2,200,168,5350,0,1,2
33:58.4,1110,440,5352,0,1,2
33:58.4,1039,388,5351,0,1,2
33:58.7,120,12,5353,0,1,2
33:59.1,387,89,5355,0,1,2
33:59.1,206,193,5356,0,1,2
33:59.1,181,220,5354,0,1,2
33:59.5,2175,70,5357,0,1,2
33:59.7,428,130,5358,0,1,2
33:59.9,1077,376,5359,0,1,2
34:00.5,1038,429,5360,0,1,2
34:00.6,197,217,5361,0,1,2
34:00.7,4101,79,5362,0,1,2
34:00.8,1010,393,5363,0,1,2
34:01.1,1021,398,5364,0,1,2
34:01.2,200,179,5365,0,1,2
34:01.3,1077,401,5366,0,1,2
34:01.6,405,110,5367,0,1,2
34:01.7,1301,377,5368,0,1,2
34:02.1,1123,429,5370,0,1,2
34:02.1,26,167,5369,0,1,2
34:02.2,408,87,5371,0,1,2
34:02.9,4085,48,5372,0,1,2
34:03.0,395,96,5373,0,1,2
34:03.2,398,90,5374,0,1,2
34:03.3,1049,394,5375,0,1,2
34:03.5,393,102,5376,0,1,2
34:03.8,200,217,5377,0,1,2
34:03.9,4079,54,5378,0,1,2
34:04.0,393,110,5379,0,1,2
34:04.3,4093,34,5380,0,1,2
34:04.5,1060,383,5381,0,1,2
34:04.8,418,110,5382,0,1,2
34:04.9,3222,54,5384,0,1,2
34:04.9,200,183,5383,0,1,2
34:05.1,1083,387,5385,0,1,2
34:05.1,181,144,5386,0,1,2
34:05.3,1056,403,5387,0,1,2
34:05.3,384,59,5388,0,1,2
34:05.4,1095,428,5389,0,1,2
34:05.4,397,62,5390,0,1,2
34:05.4,206,161,5391,0,1,2
34:05.5,1636,78,5392,0,1,2
34:05.7,4128,41,5393,0,1,2
34:06.0,979,91,5394,0,1,2
34:06.0,372,95,5395,0,1,2
34:06.6,4084,47,5396,0,1,2
34:07.1,1049,401,5397,0,1,2
34:07.3,1062,522,5398,0,1,2
34:07.4,200,162,5399,0,1,2
34:08.4,242,14,5400,0,1,2
34:08.9,1091,399,5401,0,1,2
34:09.0,1018,429,5402,0,1,2
34:09.4,4080,155,5403,0,1,2
34:09.9,1315,197,5404,0,1,2
34:10.4,1315,207,5406,0,1,2
34:10.4,1059,401,5407,0,1,2
34:10.4,206,152,5405,0,1,2
34:10.5,399,144,5408,0,1,2
34:10.7,1087,388,5409,0,1,2
34:10.7,408,96,5410,0,1,2
34:11.0,165,189,5411,0,1,2
34:11.1,402,156,5412,0,1,2
34:11.4,1097,500,5413,0,1,2
34:11.4,408,144,5414,0,1,2
34:11.5,206,169,5415,0,1,2
34:11.6,4075,40,5417,0,1,2
34:11.6,1090,427,5416,0,1,2
34:11.8,1054,514,5418,0,1,2
34:11.8,169,164,5419,0,1,2
34:12.2,1030,402,5420,0,1,2
34:12.3,981,398,5421,0,1,2
34:12.5,1004,394,5422,0,1,2
34:12.6,200,161,5423,0,1,2
34:12.7,374,114,5424,0,1,2
34:13.0,2735,134,5425,0,1,2
34:13.0,1349,270,5426,0,1,2
34:13.6,399,137,5427,0,1,2
34:14.2,1020,402,5428,0,1,2
34:14.5,4079,40,5429,0,1,2
34:14.6,404,147,5430,0,1,2
34:14.9,416,88,5431,0,1,2
34:15.0,376,72,5432,0,1,2
34:15.2,381,69,5433,0,1,2
34:15.4,4090,48,5434,0,1,2
34:15.4,1050,411,5435,0,1,2
34:15.5,1064,396,5436,0,1,2
34:15.6,425,72,5437,0,1,2
34:15.7,1012,406,5438,0,1,2
34:15.8,2584,161,5439,0,1,2
34:16.0,417,158,5440,0,1,2
34:16.1,1080,467,5441,0,1,2
34:16.2,400,111,5443,0,1,2
34:16.3,1044,411,5444,0,1,2
34:16.7,1068,958,5445,0,1,2
34:16.8,4134,49,5446,0,1,2
34:17.0,406,86,5447,0,1,2
34:17.1,1313,207,5450,0,1,2
34:17.1,1301,398,5449,0,1,2
34:17.1,1068,395,5448,0,1,2
34:17.5,949,96,5451,0,1,2
34:17.7,400,114,5452,0,1,2
34:18.1,396,109,5453,0,1,2
34:18.3,398,113,5454,0,1,2
34:18.3,390,127,5455,0,1,2
34:18.5,1047,398,5456,0,1,2
34:18.5,467,83,5457,0,1,2
34:19.0,4078,494,5458,0,1,2
34:19.0,1105,391,5459,0,1,2
34:19.1,181,95,5460,0,1,2
34:19.3,203,152,5461,0,1,2
34:19.6,4081,43,5462,0,1,2
34:19.6,392,91,5463,0,1,2
34:20.0,1137,396,5464,0,1,2
34:20.1,372,57,5465,0,1,2
34:20.2,377,84,5466,0,1,2
34:20.4,1105,396,5467,0,1,2
34:20.7,1010,398,5468,0,1,2
34:20.9,1066,388,5469,0,1,2
34:21.0,1101,411,5470,0,1,2
34:21.3,215,162,5471,0,1,2
34:21.6,961,418,5472,0,1,2
34:22.0,423,79,5473,0,1,2
34:22.3,4130,48,5474,0,1,2
34:22.4,1080,429,5475,0,1,2
34:22.8,4090,41,5476,0,1,2
34:23.2,181,315,5477,0,1,2
34:23.3,1054,424,5478,0,1,2
34:23.4,424,89,5479,0,1,2
34:23.5,1104,374,5480,0,1,2
34:23.6,1123,429,5483,0,1,2
34:23.6,1004,411,5482,0,1,2
34:23.6,197,217,5481,0,1,2
34:23.7,405,95,5484,0,1,2
34:24.0,1151,411,5485,0,1,2
34:24.0,421,94,5486,0,1,2
34:24.1,1080,396,5487,0,1,2
34:24.1,977,401,5488,0,1,2
34:24.5,200,217,5489,0,1,2
34:24.7,1316,234,5491,0,1,2
34:24.7,1145,379,5490,0,1,2
34:24.9,4080,54,5494,0,1,2
34:24.9,1998,58,5492,0,1,2
34:24.9,1025,452,5493,0,1,2
34:25.0,961,418,5495,0,1,2
34:25.0,404,86,5496,0,1,2
34:25.2,4085,79,5497,0,1,2
34:25.3,1087,569,5498,0,1,2
34:25.5,1137,385,5499,0,1,2
34:25.6,1129,375,5500,0,1,2
34:25.7,1000,396,5501,0,1,2
34:25.8,421,97,5502,0,1,2
34:25.9,4081,39,5503,0,1,2
34:26.3,440,88,5504,0,1,2
34:26.5,1065,393,5506,0,1,2
34:26.5,404,98,5505,0,1,2
34:26.8,1101,418,5507,0,1,2
34:27.0,1041,426,5509,0,1,2
34:27.0,194,217,5508,0,1,2
34:27.1,4091,34,5512,0,1,2
34:27.1,907,92,5511,0,1,2
34:27.1,200,183,5510,0,1,2
34:27.4,4085,94,5514,0,1,2
34:27.4,1095,387,5513,0,1,2
34:28.0,4084,36,5516,0,1,2
34:28.0,414,90,5515,0,1,2
34:28.1,194,177,5517,0,1,2
34:28.3,1129,395,5519,0,1,2
34:28.3,1069,419,5520,0,1,2
34:28.3,418,146,5518,0,1,2
34:28.4,4082,41,5521,0,1,2
34:28.5,446,83,5522,0,1,2
34:28.6,401,77,5523,0,1,2
34:28.9,1314,164,5525,0,1,2
34:28.9,408,98,5524,0,1,2
34:28.9,194,217,5526,0,1,2
34:29.2,314,18,5527,0,1,2
34:29.3,1049,440,5528,0,1,2
34:29.4,194,217,5529,0,1,2
34:29.5,1091,383,5530,0,1,2
34:29.5,404,92,5532,0,1,2
34:29.5,403,93,5531,0,1,2
34:29.6,1087,568,5533,0,1,2
34:30.0,4092,113,5535,0,1,2
34:30.0,1059,415,5534,0,1,2
34:30.1,391,106,5536,0,1,2
34:30.7,387,71,5537,0,1,2
34:30.9,1574,56,5538,0,1,2
34:31.5,1064,420,5541,0,1,2
34:31.5,401,103,5539,0,1,2
34:31.5,181,115,5540,0,1,2
34:31.6,4081,28,5543,0,1,2
34:31.6,1159,400,5544,0,1,2
34:31.6,206,183,5542,0,1,2
34:31.7,11,161,5545,0,1,2
34:31.8,1075,375,5546,0,1,2
34:31.9,1053,396,5547,0,1,2
34:32.0,1030,404,5548,0,1,2
34:32.9,388,79,5549,0,1,2
34:33.2,1090,427,5550,0,1,2
34:33.3,1112,377,5551,0,1,2
34:33.4,1082,450,5552,0,1,2
34:33.8,206,217,5553,0,1,2
34:33.9,1479,86,5554,0,1,2
34:34.1,1044,411,5555,0,1,2
34:34.4,1074,378,5556,0,1,2
34:34.7,4089,101,5557,0,1,2
34:34.9,1058,397,5559,0,1,2
34:34.9,36,179,5558,0,1,2
34:35.6,302,18,5560,0,1,2
34:35.6,197,162,5561,0,1,2
34:35.9,203,217,5562,0,1,2
34:36.2,402,130,5563,0,1,2
34:36.2,377,123,5564,0,1,2
34:36.3,1095,378,5565,0,1,2
34:36.5,1115,415,5567,0,1,2
34:36.5,428,74,5566,0,1,2
34:36.5,181,84,5568,0,1,2
34:37.3,378,80,5569,0,1,2
34:37.3,378,55,5570,0,1,2
34:37.4,200,163,5571,0,1,2
34:37.5,1140,411,5573,0,1,2
34:37.5,1137,385,5572,0,1,2
34:37.6,1313,187,5574,0,1,2
34:37.7,431,97,5575,0,1,2
34:38.1,1030,388,5577,0,1,2
34:38.1,404,85,5576,0,1,2
34:38.2,1133,425,5578,0,1,2
34:38.2,379,59,5579,0,1,2
34:38.4,396,199,5580,0,1,2
34:38.6,1063,397,5581,0,1,2
34:38.8,1174,387,5583,0,1,2
34:38.8,1059,411,5582,0,1,2
34:39.2,1079,409,5584,0,1,2
34:39.4,393,93,5585,0,1,2
34:39.5,326,18,5586,0,1,2
34:39.6,379,93,5587,0,1,2
34:39.9,1030,389,5588,0,1,2
34:40.7,388,77,5589,0,1,2
34:40.9,4142,139,5590,0,1,2
34:41.0,1080,429,5592,0,1,2
34:41.0,1059,385,5591,0,1,2
34:41.2,1084,388,5593,0,1,2
34:41.5,1042,394,5594,0,1,2
34:41.9,1115,385,5595,0,1,2
34:42.1,1166,418,5596,0,1,2
34:42.2,382,81,5597,0,1,2
34:42.4,1107,414,5598,0,1,2
34:42.5,1054,403,5599,0,1,2
34:42.6,1128,375,5600,0,1,2
34:42.7,403,107,5601,0,1,2
34:42.8,1084,419,5602,0,1,2
34:43.0,209,164,5604,0,1,2
34:43.0,167,217,5603,0,1,2
34:43.2,384,50,5605,0,1,2
34:43.3,390,83,5606,0,1,2
34:43.3,388,92,5607,0,1,2
34:43.4,395,95,5608,0,1,2
34:43.5,463,97,5609,0,1,2
34:43.5,392,95,5610,0,1,2
34:43.6,4094,333,5611,0,1,2
34:43.6,386,73,5612,0,1,2
34:43.6,382,111,5613,0,1,2
34:43.7,1020,411,5614,0,1,2
34:43.8,4122,162,5615,0,1,2
34:44.7,1104,417,5617,0,1,2
34:44.7,401,121,5616,0,1,2
34:44.8,1055,452,5618,0,1,2
34:44.9,388,88,5619,0,1,2
34:45.0,399,130,5620,0,1,2
34:45.4,1080,512,5621,0,1,2
34:45.6,200,165,5622,0,1,2
34:45.8,1032,97,5623,0,1,2
34:46.0,1130,428,5626,0,1,2
34:46.0,1001,393,5625,0,1,2
34:46.0,401,116,5624,0,1,2
34:46.4,4078,68,5629,0,1,2
34:46.4,1151,423,5628,0,1,2
34:46.4,1056,438,5627,0,1,2
34:46.5,4074,98,5630,0,1,2
34:46.6,1053,409,5631,0,1,2
34:46.6,407,136,5632,0,1,2
34:46.7,126,178,5633,0,1,2
34:46.9,4079,59,5634,0,1,2
34:47.0,1057,442,5635,0,1,2
34:47.1,406,143,5636,0,1,2
34:47.2,129,177,5637,0,1,2
34:47.5,1093,396,5638,0,1,2
34:47.8,206,217,5639,0,1,2
34:48.0,1055,411,5640,0,1,2
34:48.1,4077,32,5643,0,1,2
34:48.1,1316,161,5641,0,1,2
34:48.1,206,167,5642,0,1,2
34:48.3,1030,405,5644,0,1,2
34:48.6,1103,423,5645,0,1,2
34:48.7,4092,56,5646,0,1,2
34:49.0,957,113,5648,0,1,2
34:49.0,393,75,5647,0,1,2
34:49.3,1301,401,5650,0,1,2
34:49.3,1054,424,5649,0,1,2
34:49.9,1316,182,5651,0,1,2
34:50.0,389,133,5652,0,1,2
34:50.4,392,105,5653,0,1,2
34:51.0,403,69,5654,0,1,2
34:51.5,4085,116,5655,0,1,2
34:51.9,1017,570,5656,0,1,2
34:52.1,1020,411,5659,0,1,2
34:52.1,373,58,5658,0,1,2
34:52.1,209,217,5657,0,1,2
34:52.2,120,14,5660,0,1,2
34:52.3,1001,396,5661,0,1,2
34:52.5,1069,388,5662,0,1,2
34:52.5,403,111,5663,0,1,2
34:52.6,209,217,5664,0,1,2
34:52.6,200,167,5665,0,1,2
34:53.1,396,89,5666,0,1,2
34:53.4,2221,176,5667,0,1,2
34:53.7,4097,52,5668,0,1,2
34:53.8,1059,401,5669,0,1,2
34:53.8,493,107,5670,0,1,2
34:53.9,4099,70,5671,0,1,2
34:53.9,1316,216,5672,0,1,2
34:54.1,1314,210,5673,0,1,2
34:54.2,1075,375,5674,0,1,2
34:54.5,320,18,5675,0,1,2
34:54.5,181,205,5676,0,1,2
34:55.3,4089,61,5677,0,1,2
34:55.3,1064,411,5678,0,1,2
34:55.6,1121,498,5679,0,1,2
34:55.7,206,163,5680,0,1,2
34:55.8,4082,125,5681,0,1,2
34:55.9,4105,78,5682,0,1,2
34:55.9,4095,54,5683,0,1,2
34:55.9,1054,537,5684,0,1,2
34:56.0,1166,429,5686,0,1,2
34:56.0,371,51,5685,0,1,2
34:56.4,420,102,5687,0,1,2
34:56.6,1101,441,5689,0,1,2
34:56.6,1095,391,5688,0,1,2
34:56.8,408,151,5690,0,1,2
34:57.0,206,161,5691,0,1,2
34:57.1,377,59,5692,0,1,2
34:57.2,1313,181,5693,0,1,2
34:57.4,384,89,5694,0,1,2
34:57.5,1077,427,5695,0,1,2
34:57.9,402,81,5696,0,1,2
34:58.0,165,217,5697,0,1,2
34:58.0,161,169,5698,0,1,2
34:58.2,420,95,5699,0,1,2
34:58.4,181,171,5700,0,1,2
34:58.7,247,14,5701,0,1,2
34:58.8,1080,396,5702,0,1,2
34:58.9,1107,415,5704,0,1,2
34:58.9,427,129,5705,0,1,2
34:58.9,392,99,5703,0,1,2
34:59.0,1133,425,5707,0,1,2
34:59.0,1129,396,5706,0,1,2
34:59.1,1314,243,5708,0,1,2
34:59.6,375,54,5710,0,1,2
34:59.6,317,18,5709,0,1,2
34:59.7,1080,429,5711,0,1,2
34:59.7,394,109,5712,0,1,2
34:59.7,379,66,5713,0,1,2
34:59.9,4081,60,5714,0,1,2
35:00.1,401,109,5715,0,1,2
35:00.2,397,127,5716,0,1,2
35:00.4,206,182,5717,0,1,2
35:00.6,4078,63,5718,0,1,2
35:00.9,1112,418,5719,0,1,2
35:00.9,1042,385,5720,0,1,2
35:00.9,961,415,5721,0,1,2
35:01.3,2175,87,5722,0,1,2
35:01.4,390,84,5723,0,1,2
35:01.6,1314,231,5724,0,1,2
35:01.8,4089,112,5727,0,1,2
35:01.8,1030,388,5726,0,1,2
35:01.8,181,113,5725,0,1,2
35:01.9,423,147,5728,0,1,2
35:02.1,1856,78,5729,0,1,2
35:02.3,407,94,5730,0,1,2
35:02.4,388,93,5731,0,1,2
35:02.5,1021,414,5733,0,1,2
35:02.5,394,85,5732,0,1,2
35:02.8,375,71,5734,0,1,2
35:03.3,1527,90,5735,0,1,2
35:03.5,4073,30,5737,0,1,2
35:03.5,128,174,5736,0,1,2
35:03.9,4086,41,5738,0,1,2
35:04.0,1140,396,5741,0,1,2
35:04.0,1128,394,5739,0,1,2
35:04.0,1030,366,5740,0,1,2
35:04.1,1174,381,5742,0,1,2
35:04.4,1101,438,5743,0,1,2
35:04.6,156,107,5744,0,1,2
35:04.7,1095,418,5745,0,1,2
35:04.7,1053,408,5746,0,1,2
35:04.8,1053,395,5747,0,1,2
35:04.8,387,64,5748,0,1,2
35:05.0,902,95,5749,0,1,2
35:05.3,325,18,5750,0,1,2
35:05.5,1114,408,5751,0,1,2
35:05.5,419,87,5752,0,1,2
35:05.5,209,152,5753,0,1,2
35:05.7,200,217,5754,0,1,2
35:05.8,4079,169,5755,0,1,2
35:05.8,393,96,5756,0,1,2
35:05.9,1115,365,5757,0,1,2
35:06.3,393,90,5758,0,1,2
35:06.4,4078,41,5759,0,1,2
35:06.6,1079,423,5760,0,1,2
35:07.0,28,176,5761,0,1,2
35:07.6,1114,408,5763,0,1,2
35:07.6,1077,427,5764,0,1,2
35:07.6,379,74,5762,0,1,2
35:07.7,1126,396,5765,0,1,2
35:07.8,17,175,5766,0,1,2
35:08.0,4089,34,5768,0,1,2
35:08.0,379,57,5767,0,1,2
35:08.1,120,12,5769,0,1,2
35:08.2,1128,379,5770,0,1,2
35:08.4,1098,367,5773,0,1,2
35:08.4,374,58,5771,0,1,2
35:08.4,126,211,5772,0,1,2
35:08.5,1151,411,5774,0,1,2
35:08.8,212,217,5775,0,1,2
35:08.9,382,86,5776,0,1,2
35:08.9,194,217,5777,0,1,2
35:09.0,1021,422,5778,0,1,2
35:09.1,1066,435,5780,0,1,2
35:09.1,397,133,5781,0,1,2
35:09.1,12,163,5779,0,1,2
35:09.5,433,89,5782,0,1,2
35:09.6,912,122,5783,0,1,2
35:09.8,417,125,5784,0,1,2
35:10.8,181,109,5785,0,1,2
35:11.0,200,169,5786,0,1,2
35:11.2,1314,156,5787,0,1,2
35:11.3,1002,411,5788,0,1,2
35:11.5,2748,83,5789,0,1,2
35:11.7,4078,47,5790,0,1,2
35:11.8,4079,81,5792,0,1,2
35:11.8,1045,517,5791,0,1,2
35:12.6,309,18,5793,0,1,2
35:12.7,376,66,5794,0,1,2
35:13.1,1079,418,5795,0,1,2
35:13.2,391,114,5796,0,1,2
35:13.4,460,95,5797,0,1,2
35:13.8,370,66,5798,0,1,2
35:13.9,2377,90,5799,0,1,2
35:14.0,1017,620,5800,0,1,2
35:14.1,1057,444,5801,0,1,2
35:14.1,197,162,5802,0,1,2
35:14.7,996,378,5803,0,1,2
35:15.1,42,150,5804,0,1,2
35:15.3,1054,444,5805,0,1,2
35:15.3,1002,411,5806,0,1,2
35:15.4,200,162,5807,0,1,2
35:15.6,1340,519,5808,0,1,2
35:16.3,375,79,5809,0,1,2
35:16.4,377,77,5810,0,1,2
35:16.6,387,80,5811,0,1,2
35:16.9,4099,63,5813,0,1,2
35:16.9,738,20,5812,0,1,2
35:17.3,218,138,5814,0,1,2
35:17.6,419,91,5815,0,1,2
35:17.8,1053,396,5816,0,1,2
35:18.2,4099,36,5817,0,1,2
35:18.3,4094,39,5818,0,1,2
35:18.8,1166,402,5820,0,1,2
35:18.8,400,85,5819,0,1,2
35:18.9,4104,62,5822,0,1,2
35:18.9,4101,106,5821,0,1,2
35:19.0,4091,42,5823,0,1,2
35:19.1,378,47,5824,0,1,2
35:19.2,394,99,5825,0,1,2
35:19.6,1066,408,5826,0,1,2
35:19.8,1107,397,5827,0,1,2
35:20.3,4087,50,5828,0,1,2
35:20.3,1130,460,5829,0,1,2
35:20.5,4085,75,5830,0,1,2
35:20.5,1133,425,5831,0,1,2
35:20.9,384,85,5832,0,1,2
35:21.0,375,59,5833,0,1,2
35:21.2,1322,185,5834,0,1,2
35:21.2,383,81,5835,0,1,2
35:21.4,1001,444,5836,0,1,2
35:21.7,1128,394,5837,0,1,2
35:21.8,397,161,5838,0,1,2
35:21.9,4077,45,5839,0,1,2
35:22.0,1020,411,5840,0,1,2
35:22.1,1159,432,5841,0,1,2
35:22.5,10,137,5842,0,1,2
35:22.6,1101,414,5843,0,1,2
35:22.8,420,98,5844,0,1,2
35:23.5,120,12,5845,0,1,2
35:23.8,4083,34,5847,0,1,2
35:23.8,1092,398,5846,0,1,2
35:24.0,126,194,5848,0,1,2
35:24.4,1099,396,5849,0,1,2
35:25.3,2429,106,5851,0,1,2
35:25.3,2228,73,5850,0,1,2
35:25.8,321,18,5852,0,1,2
35:25.9,437,79,5853,0,1,2
35:26.1,1130,396,5854,0,1,2
35:26.3,396,50,5855,0,1,2
35:26.5,1314,153,5856,0,1,2
35:26.8,120,12,5857,0,1,2
35:27.1,1088,375,5858,0,1,2
35:27.2,129,159,5859,0,1,2
35:27.4,1340,475,5861,0,1,2
35:27.4,324,18,5860,0,1,2
35:27.6,311,18,5862,0,1,2
35:28.4,4083,56,5863,0,1,2
35:28.4,218,167,5864,0,1,2
35:28.5,19,152,5865,0,1,2
35:28.7,4084,47,5866,0,1,2
35:28.8,212,162,5868,0,1,2
35:28.8,127,202,5867,0,1,2
35:28.9,1046,442,5869,0,1,2
35:29.2,4076,49,5870,0,1,2
35:29.4,1856,78,5871,0,1,2
35:29.4,401,70,5872,0,1,2
35:29.6,1316,207,5873,0,1,2
35:30.4,380,81,5874,0,1,2
35:30.6,181,110,5875,0,1,2
35:30.7,1095,396,5876,0,1,2
35:30.8,4097,51,5877,0,1,2
35:30.9,1114,383,5878,0,1,2
35:31.2,414,184,5879,0,1,2
35:31.3,407,116,5880,0,1,2
35:31.4,973,395,5881,0,1,2
35:31.5,1054,388,5882,0,1,2
35:31.5,91,16,5883,0,1,2
35:31.8,881,113,5884,0,1,2
35:31.8,394,82,5885,0,1,2
35:32.0,1082,414,5887,0,1,2
35:32.0,203,205,5886,0,1,2
35:32.3,1126,396,5888,0,1,2
35:32.6,396,99,5889,0,1,2
35:32.7,460,75,5890,0,1,2
35:32.8,1312,237,5891,0,1,2
35:33.0,872,86,5892,0,1,2
35:33.4,129,205,5893,0,1,2
35:33.5,1057,422,5894,0,1,2
35:34.0,373,83,5895,0,1,2
35:34.5,398,88,5896,0,1,2
35:34.8,1099,396,5897,0,1,2
35:35.0,4092,90,5898,0,1,2
35:35.2,4094,76,5899,0,1,2
35:35.3,181,216,5900,0,1,2
35:35.4,203,176,5901,0,1,2
35:35.5,1354,130,5902,0,1,2
35:35.7,375,44,5903,0,1,2
35:35.8,181,198,5904,0,1,2
35:36.4,27,159,5905,0,1,2
35:36.7,1164,37,5906,0,1,2
35:36.8,1073,395,5908,0,1,2
35:36.8,376,64,5907,0,1,2
