arrival_timestamp,prompt_size,token_size,request_id,application_id,batch_size,request_type
31:18.9,997,7,2016,0,1,2
31:18.9,1377,13,2017,0,1,2
31:19.0,998,6,2018,0,1,2
31:19.0,805,7,2019,0,1,2
31:19.7,1054,6,2020,0,1,2
31:19.8,1782,12,2021,0,1,2
31:19.8,2414,12,2022,0,1,2
31:19.9,1188,6,2023,0,1,2
31:19.9,699,20,2024,0,1,2
31:19.9,3712,9,2025,0,1,2
31:19.9,1053,13,2026,0,1,2
31:19.9,300,7,2027,0,1,2
31:20.0,1025,7,2028,0,1,2
31:20.0,1260,13,2029,0,1,2
31:20.1,2433,6,2030,0,1,2
31:20.2,1050,25,2031,0,1,2
31:20.2,60,6,2032,0,1,2
31:20.3,1025,7,2033,0,1,2
31:20.3,824,40,2034,0,1,2
31:20.5,1039,6,2035,0,1,2
31:20.6,2315,8,2036,0,1,2
31:20.6,1829,6,2037,0,1,2
31:20.6,1878,14,2038,0,1,2
31:20.6,7437,9,2039,0,1,2
31:20.6,1273,27,2040,0,1,2
31:20.7,998,6,2041,0,1,2
31:20.7,7411,7,2042,0,1,2
31:20.8,1699,7,2043,0,1,2
31:20.8,2832,14,2044,0,1,2
31:20.8,2887,6,2045,0,1,2
31:20.9,1378,19,2046,0,1,2
31:20.9,88,11,2047,0,1,2
31:20.9,1797,16,2048,0,1,2
31:21.0,7409,28,2049,0,1,2
31:21.0,1798,9,2050,0,1,2
31:21.0,4235,6,2051,0,1,2
31:21.0,2492,11,2052,0,1,2
31:21.1,126,32,2053,0,1,2
31:21.1,700,12,2054,0,1,2
31:21.1,1733,7,2055,0,1,2
31:21.1,894,9,2056,0,1,2
31:21.2,1561,219,2057,0,1,2
31:21.2,1797,14,2058,0,1,2
31:21.2,5186,7,2059,0,1,2
31:21.2,4434,10,2060,0,1,2
31:21.2,7436,7,2061,0,1,2
31:21.3,6593,7,2062,0,1,2
31:21.3,6183,15,2063,0,1,2
31:21.4,1601,67,2064,0,1,2
31:21.4,7154,13,2065,0,1,2
31:21.4,1510,6,2066,0,1,2
31:21.4,61,8,2067,0,1,2
31:21.4,1587,9,2068,0,1,2
31:21.4,100,33,2069,0,1,2
31:21.4,122,15,2070,0,1,2
31:21.5,621,154,2071,0,1,2
31:21.5,178,35,2072,0,1,2
31:21.5,700,14,2073,0,1,2
31:21.5,995,15,2074,0,1,2
31:21.5,1393,34,2075,0,1,2
31:21.5,1783,15,2076,0,1,2
31:21.5,977,11,2077,0,1,2
31:21.6,1701,15,2078,0,1,2
31:21.6,1799,11,2079,0,1,2
31:21.6,2347,9,2080,0,1,2
31:21.6,945,6,2081,0,1,2
31:21.7,7436,9,2082,0,1,2
31:21.7,1604,55,2083,0,1,2
31:21.8,349,6,2084,0,1,2
31:21.8,1352,13,2085,0,1,2
31:21.8,7411,8,2086,0,1,2
31:21.8,2380,36,2087,0,1,2
31:21.9,2892,57,2088,0,1,2
31:21.9,404,23,2089,0,1,2
31:21.9,7436,6,2090,0,1,2
31:22.0,2347,9,2091,0,1,2
31:22.0,1054,8,2092,0,1,2
31:22.0,5105,8,2093,0,1,2
31:22.1,2968,9,2094,0,1,2
31:22.2,1177,19,2095,0,1,2
31:22.2,3538,11,2096,0,1,2
31:22.2,2433,6,2097,0,1,2
31:22.2,208,8,2098,0,1,2
31:22.2,700,14,2099,0,1,2
31:22.3,882,77,2100,0,1,2
31:22.3,184,9,2101,0,1,2
31:22.3,1041,13,2102,0,1,2
31:22.3,5735,7,2103,0,1,2
31:22.3,945,7,2104,0,1,2
31:22.3,123,16,2105,0,1,2
31:22.4,6594,12,2106,0,1,2
31:22.4,1847,70,2107,0,1,2
31:22.4,945,10,2108,0,1,2
31:22.4,2968,9,2109,0,1,2
31:22.4,885,6,2110,0,1,2
31:22.5,1000,64,2111,0,1,2
31:22.5,1041,24,2112,0,1,2
31:22.5,1849,6,2113,0,1,2
31:22.6,184,9,2114,0,1,2
31:22.6,620,81,2115,0,1,2
31:22.6,1374,10,2116,0,1,2
31:22.7,2893,19,2117,0,1,2
31:22.7,1843,9,2118,0,1,2
31:22.8,430,18,2119,0,1,2
31:22.8,5510,9,2120,0,1,2
31:22.9,485,55,2121,0,1,2
31:22.9,186,13,2122,0,1,2
31:23.2,2101,10,2123,0,1,2
31:23.2,2989,7,2124,0,1,2
31:23.4,949,6,2125,0,1,2
31:23.5,1833,13,2126,0,1,2
31:23.5,1197,7,2127,0,1,2
31:23.5,1403,7,2128,0,1,2
31:23.5,895,20,2129,0,1,2
31:23.5,1692,30,2130,0,1,2
31:23.5,2968,9,2131,0,1,2
31:23.6,892,42,2132,0,1,2
31:23.6,1014,45,2133,0,1,2
31:23.6,131,15,2134,0,1,2
31:23.6,985,9,2135,0,1,2
31:23.6,1042,13,2136,0,1,2
31:23.8,349,15,2137,0,1,2
31:23.8,4232,33,2138,0,1,2
31:23.8,751,20,2139,0,1,2
31:23.8,1943,24,2140,0,1,2
31:23.8,2311,12,2141,0,1,2
31:24.0,299,7,2142,0,1,2
31:24.0,238,10,2143,0,1,2
31:24.0,4102,6,2144,0,1,2
31:24.0,7435,46,2145,0,1,2
31:24.1,4056,32,2146,0,1,2
31:24.1,897,12,2147,0,1,2
31:24.1,6185,15,2148,0,1,2
31:24.1,2310,30,2149,0,1,2
31:24.1,7434,40,2150,0,1,2
31:24.2,2410,16,2151,0,1,2
31:24.2,6596,26,2152,0,1,2
31:24.2,1402,6,2153,0,1,2
31:24.2,909,19,2154,0,1,2
31:24.2,3147,7,2155,0,1,2
31:24.2,237,6,2156,0,1,2
31:24.3,1003,13,2157,0,1,2
31:24.3,2169,16,2158,0,1,2
31:24.3,1059,10,2159,0,1,2
31:24.3,2571,7,2160,0,1,2
31:24.3,2882,6,2161,0,1,2
31:24.3,3053,9,2162,0,1,2
31:24.4,1701,13,2163,0,1,2
31:24.4,3543,11,2164,0,1,2
31:24.4,899,6,2165,0,1,2
31:24.4,1403,6,2166,0,1,2
31:24.4,900,9,2167,0,1,2
31:24.4,1261,13,2168,0,1,2
31:24.4,3053,9,2169,0,1,2
31:24.5,1510,11,2170,0,1,2
31:24.5,1056,15,2171,0,1,2
31:24.5,1584,12,2172,0,1,2
31:24.5,6191,11,2173,0,1,2
31:24.5,1852,110,2174,0,1,2
31:24.5,7436,17,2175,0,1,2
31:24.5,2481,7,2176,0,1,2
31:24.6,674,7,2177,0,1,2
31:24.6,431,29,2178,0,1,2
31:24.6,3493,8,2179,0,1,2
31:24.7,2410,20,2180,0,1,2
31:24.7,1060,28,2181,0,1,2
31:24.7,1700,22,2182,0,1,2
31:24.7,1413,11,2183,0,1,2
31:24.7,900,9,2184,0,1,2
31:24.7,542,30,2185,0,1,2
31:24.8,67,9,2186,0,1,2
31:24.8,3148,106,2187,0,1,2
31:24.8,4235,12,2188,0,1,2
31:24.9,900,23,2189,0,1,2
31:24.9,474,14,2190,0,1,2
31:24.9,7436,9,2191,0,1,2
31:24.9,7408,46,2192,0,1,2
31:24.9,1031,53,2193,0,1,2
31:25.0,1731,13,2194,0,1,2
31:25.0,111,27,2195,0,1,2
31:25.0,979,7,2196,0,1,2
31:25.0,2852,7,2197,0,1,2
31:25.0,2386,6,2198,0,1,2
31:25.0,2591,7,2199,0,1,2
31:25.0,5031,9,2200,0,1,2
31:25.1,910,16,2201,0,1,2
31:25.1,1968,10,2202,0,1,2
31:25.2,2077,10,2203,0,1,2
31:25.2,7436,14,2204,0,1,2
31:25.2,3632,11,2205,0,1,2
31:25.2,1351,6,2206,0,1,2
31:25.2,523,22,2207,0,1,2
31:25.2,2590,12,2208,0,1,2
31:25.3,5040,53,2209,0,1,2
31:25.3,4046,6,2210,0,1,2
31:25.4,140,7,2211,0,1,2
31:25.4,2572,7,2212,0,1,2
31:25.4,1061,13,2213,0,1,2
31:25.5,276,174,2214,0,1,2
31:25.5,6599,81,2215,0,1,2
31:25.5,1955,27,2216,0,1,2
31:25.6,1846,7,2217,0,1,2
31:25.6,2316,11,2218,0,1,2
31:25.6,2572,37,2219,0,1,2
31:25.6,7265,11,2220,0,1,2
31:25.6,4926,10,2221,0,1,2
31:25.6,302,40,2222,0,1,2
31:25.6,1695,20,2223,0,1,2
31:25.6,7436,60,2224,0,1,2
31:25.6,2673,6,2225,0,1,2
31:25.6,2190,155,2226,0,1,2
31:25.7,831,15,2227,0,1,2
31:25.7,1007,6,2228,0,1,2
31:25.7,1013,14,2229,0,1,2
31:25.7,1018,6,2230,0,1,2
31:25.7,66,42,2231,0,1,2
31:25.7,832,9,2232,0,1,2
31:25.7,2410,13,2233,0,1,2
31:25.7,341,6,2234,0,1,2
31:25.7,1968,11,2235,0,1,2
31:25.7,4240,71,2236,0,1,2
31:25.8,2228,7,2237,0,1,2
31:25.8,832,14,2238,0,1,2
31:25.8,342,15,2239,0,1,2
31:25.8,66,17,2240,0,1,2
31:25.8,1778,51,2241,0,1,2
31:25.8,2228,7,2242,0,1,2
31:25.8,2139,13,2243,0,1,2
31:25.9,3760,9,2244,0,1,2
31:25.9,2228,7,2245,0,1,2
31:25.9,1559,6,2246,0,1,2
31:25.9,2494,7,2247,0,1,2
31:25.9,1705,30,2248,0,1,2
31:25.9,2218,103,2249,0,1,2
31:26.0,2554,31,2250,0,1,2
31:26.0,1779,7,2251,0,1,2
31:26.1,127,23,2252,0,1,2
31:26.1,1738,15,2253,0,1,2
31:26.1,1705,25,2254,0,1,2
31:26.1,1559,9,2255,0,1,2
31:26.1,615,177,2256,0,1,2
31:26.1,2136,19,2257,0,1,2
31:26.1,1739,7,2258,0,1,2
31:26.2,135,13,2259,0,1,2
31:26.2,902,12,2260,0,1,2
31:26.2,2099,12,2261,0,1,2
31:26.2,875,82,2262,0,1,2
31:26.2,527,42,2263,0,1,2
31:26.2,1798,45,2264,0,1,2
31:26.2,570,9,2265,0,1,2
31:26.3,342,12,2266,0,1,2
31:26.3,67,10,2267,0,1,2
31:26.3,620,22,2268,0,1,2
31:26.3,675,6,2269,0,1,2
31:26.3,2488,10,2270,0,1,2
31:26.4,4756,9,2271,0,1,2
31:26.4,1960,74,2272,0,1,2
31:26.4,675,16,2273,0,1,2
31:26.4,1262,7,2274,0,1,2
31:26.4,4928,11,2275,0,1,2
31:26.4,2319,157,2276,0,1,2
31:26.4,7435,11,2277,0,1,2
31:26.5,1513,6,2278,0,1,2
31:26.5,1385,19,2279,0,1,2
31:26.5,1263,9,2280,0,1,2
31:26.5,68,9,2281,0,1,2
31:26.5,1021,62,2282,0,1,2
31:26.5,2556,11,2283,0,1,2
31:26.5,2230,6,2284,0,1,2
31:26.5,7435,17,2285,0,1,2
31:26.5,2487,6,2286,0,1,2
31:26.6,276,10,2287,0,1,2
31:26.6,2559,12,2288,0,1,2
31:26.6,6556,23,2289,0,1,2
31:26.6,152,6,2290,0,1,2
31:26.6,1743,24,2291,0,1,2
31:26.6,2164,6,2292,0,1,2
31:26.6,1705,76,2293,0,1,2
31:26.7,142,30,2294,0,1,2
31:26.7,125,14,2295,0,1,2
31:26.7,571,8,2296,0,1,2
31:26.7,1622,9,2297,0,1,2
31:26.8,903,416,2298,0,1,2
31:26.8,2559,23,2299,0,1,2
31:26.8,2044,16,2300,0,1,2
31:26.8,877,76,2301,0,1,2
31:26.8,2317,19,2302,0,1,2
31:26.8,1111,6,2303,0,1,2
31:26.9,887,9,2304,0,1,2
31:26.9,1237,10,2305,0,1,2
31:26.9,1263,26,2306,0,1,2
31:26.9,2163,14,2307,0,1,2
31:26.9,2484,16,2308,0,1,2
31:26.9,2314,112,2309,0,1,2
31:26.9,1673,11,2310,0,1,2
31:26.9,4114,6,2311,0,1,2
31:26.9,2314,23,2312,0,1,2
31:27.0,279,9,2313,0,1,2
31:27.0,2512,6,2314,0,1,2
31:27.0,530,130,2315,0,1,2
31:27.0,3781,14,2316,0,1,2
31:27.0,621,10,2317,0,1,2
31:27.0,1512,7,2318,0,1,2
31:27.0,4682,11,2319,0,1,2
31:27.1,1053,20,2320,0,1,2
31:27.1,1187,8,2321,0,1,2
31:27.1,1264,9,2322,0,1,2
31:27.1,877,12,2323,0,1,2
31:27.1,1508,11,2324,0,1,2
31:27.1,2750,19,2325,0,1,2
31:27.1,475,23,2326,0,1,2
31:27.2,1265,8,2327,0,1,2
31:27.2,2493,51,2328,0,1,2
31:27.2,2316,28,2329,0,1,2
31:27.4,7418,6,2330,0,1,2
31:27.4,1386,40,2331,0,1,2
31:27.4,1919,17,2332,0,1,2
31:27.4,89,18,2333,0,1,2
31:27.5,6108,16,2334,0,1,2
31:27.5,1566,97,2335,0,1,2
31:27.5,622,28,2336,0,1,2
31:27.5,205,6,2337,0,1,2
31:27.6,1001,16,2338,0,1,2
31:27.6,622,16,2339,0,1,2
31:27.6,1054,11,2340,0,1,2
31:27.6,5177,11,2341,0,1,2
31:27.6,700,8,2342,0,1,2
31:27.6,3689,27,2343,0,1,2
31:27.6,2315,10,2344,0,1,2
31:27.6,530,19,2345,0,1,2
31:27.7,1566,70,2346,0,1,2
31:27.7,2983,20,2347,0,1,2
31:27.7,7435,6,2348,0,1,2
31:27.7,1051,9,2349,0,1,2
31:27.7,1428,13,2350,0,1,2
31:27.8,2513,6,2351,0,1,2
31:27.8,4434,8,2352,0,1,2
31:27.8,122,19,2353,0,1,2
31:27.8,187,15,2354,0,1,2
31:27.8,1267,8,2355,0,1,2
31:27.8,2982,19,2356,0,1,2
31:27.8,475,176,2357,0,1,2
31:27.8,1546,8,2358,0,1,2
31:27.8,1566,28,2359,0,1,2
31:27.8,1783,8,2360,0,1,2
31:27.8,3782,8,2361,0,1,2
31:27.8,1385,14,2362,0,1,2
31:27.8,130,18,2363,0,1,2
31:27.8,2169,58,2364,0,1,2
31:27.8,528,26,2365,0,1,2
31:27.8,1672,7,2366,0,1,2
31:27.8,911,16,2367,0,1,2
31:27.8,4121,8,2368,0,1,2
31:27.8,7436,405,2369,0,1,2
31:27.8,2135,11,2370,0,1,2
31:27.9,7422,21,2371,0,1,2
31:27.9,622,35,2372,0,1,2
31:27.9,1267,17,2373,0,1,2
31:27.9,4107,6,2374,0,1,2
31:27.9,1672,10,2375,0,1,2
31:27.9,550,15,2376,0,1,2
31:28.0,3165,23,2377,0,1,2
31:28.0,894,11,2378,0,1,2
31:28.0,534,58,2379,0,1,2
31:28.0,532,52,2380,0,1,2
31:28.1,625,53,2381,0,1,2
31:28.1,1385,32,2382,0,1,2
31:28.1,1441,6,2383,0,1,2
31:28.1,579,9,2384,0,1,2
31:28.1,3004,32,2385,0,1,2
31:28.2,1097,12,2386,0,1,2
31:28.2,2317,21,2387,0,1,2
31:28.2,3314,59,2388,0,1,2
31:28.2,1800,10,2389,0,1,2
31:28.2,615,16,2390,0,1,2
31:28.2,4771,11,2391,0,1,2
31:28.3,143,11,2392,0,1,2
31:28.3,4022,12,2393,0,1,2
31:28.3,2317,7,2394,0,1,2
31:28.3,887,10,2395,0,1,2
31:28.4,887,16,2396,0,1,2
31:28.6,854,60,2397,0,1,2
31:28.6,1867,20,2398,0,1,2
31:28.6,996,8,2399,0,1,2
31:28.6,152,6,2400,0,1,2
31:28.7,1800,7,2401,0,1,2
31:28.7,2936,17,2402,0,1,2
31:28.7,2331,136,2403,0,1,2
31:28.8,3695,19,2404,0,1,2
31:28.8,1162,28,2405,0,1,2
31:28.8,1111,12,2406,0,1,2
31:28.8,2220,8,2407,0,1,2
31:28.8,997,6,2408,0,1,2
31:28.8,962,34,2409,0,1,2
31:28.9,2222,15,2410,0,1,2
31:29.0,2332,37,2411,0,1,2
31:29.0,2322,28,2412,0,1,2
31:29.1,2316,8,2413,0,1,2
31:29.1,2990,16,2414,0,1,2
31:29.1,1674,14,2415,0,1,2
31:29.1,278,46,2416,0,1,2
31:29.1,132,17,2417,0,1,2
31:29.1,997,41,2418,0,1,2
31:29.2,578,9,2419,0,1,2
31:29.3,1021,15,2420,0,1,2
31:29.3,4243,7,2421,0,1,2
31:29.3,4995,14,2422,0,1,2
31:29.3,2766,13,2423,0,1,2
31:29.3,2511,12,2424,0,1,2
31:29.3,6097,129,2425,0,1,2
31:29.3,997,16,2426,0,1,2
31:29.4,748,9,2427,0,1,2
31:29.4,1745,9,2428,0,1,2
31:29.4,2322,120,2429,0,1,2
31:29.4,997,22,2430,0,1,2
31:29.4,22,52,2431,0,1,2
31:29.7,1016,89,2432,0,1,2
31:29.7,2322,27,2433,0,1,2
31:29.7,4682,22,2434,0,1,2
31:29.8,4133,39,2435,0,1,2
31:29.8,3651,58,2436,0,1,2
31:29.9,1890,9,2437,0,1,2
31:29.9,4994,20,2438,0,1,2
31:29.9,156,57,2439,0,1,2
31:29.9,3033,9,2440,0,1,2
31:30.3,4592,30,2441,0,1,2
31:30.4,186,11,2442,0,1,2
31:30.4,1755,9,2443,0,1,2
31:30.4,1915,90,2444,0,1,2
31:30.5,748,12,2445,0,1,2
31:30.7,586,19,2446,0,1,2
31:30.7,750,7,2447,0,1,2
31:31.0,6559,16,2448,0,1,2
31:31.3,1387,84,2449,0,1,2
31:31.4,7436,6,2450,0,1,2
31:31.7,1506,79,2451,0,1,2
31:31.7,1728,43,2452,0,1,2
31:31.9,535,18,2453,0,1,2
31:31.9,218,21,2454,0,1,2
31:32.1,2283,9,2455,0,1,2
31:32.2,550,7,2456,0,1,2
31:32.4,7436,12,2457,0,1,2
31:32.4,92,19,2458,0,1,2
31:32.5,6560,12,2459,0,1,2
31:32.8,3788,13,2460,0,1,2
31:33.0,1444,14,2461,0,1,2
31:33.0,1813,9,2462,0,1,2
31:33.3,536,76,2463,0,1,2
31:33.4,1079,16,2464,0,1,2
31:33.4,6561,17,2465,0,1,2
31:33.7,1504,20,2466,0,1,2
31:33.8,636,14,2467,0,1,2
31:33.8,3026,84,2468,0,1,2
31:33.9,219,6,2469,0,1,2
31:34.1,1079,6,2470,0,1,2
31:34.2,536,10,2471,0,1,2
31:34.6,3758,6,2472,0,1,2
31:34.8,1079,16,2473,0,1,2
31:34.9,536,18,2474,0,1,2
31:34.9,637,14,2475,0,1,2
31:35.4,1763,6,2476,0,1,2
31:35.8,1377,28,2477,0,1,2
31:35.8,3758,6,2478,0,1,2
31:36.0,189,12,2479,0,1,2
31:36.1,7435,13,2480,0,1,2
31:36.2,547,11,2481,0,1,2
31:36.3,1652,10,2482,0,1,2
31:36.3,1815,52,2483,0,1,2
31:36.9,3757,6,2484,0,1,2
31:37.1,6357,6,2485,0,1,2
31:37.5,753,7,2486,0,1,2
31:37.5,538,11,2487,0,1,2
31:37.6,95,9,2488,0,1,2
31:37.6,1445,13,2489,0,1,2
31:37.7,7009,10,2490,0,1,2
31:37.7,64,12,2491,0,1,2
31:38.1,638,19,2492,0,1,2
31:38.1,1506,169,2493,0,1,2
31:38.4,958,162,2494,0,1,2
31:38.6,65,10,2495,0,1,2
31:38.7,7435,16,2496,0,1,2
31:38.8,231,7,2497,0,1,2
31:39.1,1508,61,2498,0,1,2
31:39.2,3227,34,2499,0,1,2
31:39.2,2316,8,2500,0,1,2
31:39.4,1816,72,2501,0,1,2
31:39.7,1378,6,2502,0,1,2
31:39.8,232,6,2503,0,1,2
31:39.9,924,13,2504,0,1,2
31:39.9,6190,225,2505,0,1,2
31:39.9,4593,7,2506,0,1,2
31:39.9,7435,17,2507,0,1,2
31:40.0,639,37,2508,0,1,2
31:40.0,2512,6,2509,0,1,2
31:40.2,960,8,2510,0,1,2
31:40.2,4084,12,2511,0,1,2
31:40.7,7435,12,2512,0,1,2
31:40.8,3553,10,2513,0,1,2
31:41.0,7010,11,2514,0,1,2
31:41.6,1511,184,2515,0,1,2
31:42.0,640,28,2516,0,1,2
31:42.6,4135,895,2517,0,1,2
31:42.7,149,9,2518,0,1,2
31:42.9,1669,9,2519,0,1,2
31:42.9,1669,23,2520,0,1,2
31:43.1,940,10,2521,0,1,2
31:43.2,2321,19,2522,0,1,2
31:43.6,1570,6,2523,0,1,2
31:43.7,1352,11,2524,0,1,2
31:43.7,1290,8,2525,0,1,2
31:44.0,1781,25,2526,0,1,2
31:44.0,1380,14,2527,0,1,2
31:44.1,1506,6,2528,0,1,2
31:44.1,1816,43,2529,0,1,2
31:44.3,539,37,2530,0,1,2
31:44.3,104,7,2531,0,1,2
31:44.8,192,7,2532,0,1,2
31:45.0,1292,11,2533,0,1,2
31:45.6,1818,7,2534,0,1,2
31:45.8,4366,9,2535,0,1,2
31:45.9,193,11,2536,0,1,2
31:45.9,19,6,2537,0,1,2
31:46.0,229,9,2538,0,1,2
31:46.0,1817,6,2539,0,1,2
31:46.1,107,15,2540,0,1,2
31:49.1,2711,82,2541,0,1,2
31:49.1,1147,12,2542,0,1,2
31:49.1,1090,6,2543,0,1,2
31:49.2,278,22,2544,0,1,2
31:49.5,16,76,2545,0,1,2
31:49.7,1952,8,2546,0,1,2
31:49.9,3344,16,2547,0,1,2
31:49.9,5520,10,2548,0,1,2
31:58.3,842,14,2549,0,1,2
31:58.4,842,103,2550,0,1,2
32:01.1,3347,15,2551,0,1,2
32:01.2,1338,49,2552,0,1,2
32:01.3,188,6,2553,0,1,2
32:01.4,1053,69,2554,0,1,2
32:01.4,1217,13,2555,0,1,2
32:01.4,737,35,2556,0,1,2
32:01.5,2888,11,2557,0,1,2
32:01.5,6169,6,2558,0,1,2
32:01.5,842,31,2559,0,1,2
32:01.5,2919,9,2560,0,1,2
32:01.6,2638,16,2561,0,1,2
32:01.6,188,13,2562,0,1,2
32:01.6,210,15,2563,0,1,2
32:01.7,1342,120,2564,0,1,2
32:01.7,1278,172,2565,0,1,2
32:01.7,6166,12,2566,0,1,2
32:01.7,2087,15,2567,0,1,2
32:01.8,368,11,2568,0,1,2
32:02.1,5690,10,2569,0,1,2
32:02.2,842,84,2570,0,1,2
32:02.2,1153,37,2571,0,1,2
32:02.2,189,15,2572,0,1,2
32:02.2,1219,11,2573,0,1,2
32:02.2,788,11,2574,0,1,2
32:02.3,2889,32,2575,0,1,2
32:02.3,1342,106,2576,0,1,2
32:02.4,1221,13,2577,0,1,2
32:02.4,1155,6,2578,0,1,2
32:02.4,1697,100,2579,0,1,2
32:02.5,2290,10,2580,0,1,2
32:02.6,1697,13,2581,0,1,2
32:02.6,189,17,2582,0,1,2
32:02.6,4653,10,2583,0,1,2
32:02.6,844,109,2584,0,1,2
32:02.7,1196,18,2585,0,1,2
32:02.8,287,7,2586,0,1,2
32:02.8,2920,18,2587,0,1,2
32:03.1,190,32,2588,0,1,2
32:03.3,288,26,2589,0,1,2
32:03.3,844,112,2590,0,1,2
32:03.5,5691,14,2591,0,1,2
32:03.6,2932,10,2592,0,1,2
32:03.6,2437,9,2593,0,1,2
32:03.7,192,7,2594,0,1,2
32:03.8,2085,11,2595,0,1,2
32:03.8,372,12,2596,0,1,2
32:03.8,2928,10,2597,0,1,2
32:04.0,1662,16,2598,0,1,2
32:04.0,6178,25,2599,0,1,2
32:04.0,54,40,2600,0,1,2
32:04.2,2290,10,2601,0,1,2
32:04.2,1343,10,2602,0,1,2
32:04.7,373,9,2603,0,1,2
32:04.7,7436,10,2604,0,1,2
32:04.7,1082,9,2605,0,1,2
32:04.8,193,13,2606,0,1,2
32:04.8,81,15,2607,0,1,2
32:04.9,1065,18,2608,0,1,2
32:05.1,2928,11,2609,0,1,2
32:05.2,291,21,2610,0,1,2
32:06.0,1342,57,2611,0,1,2
32:06.0,288,10,2612,0,1,2
32:06.3,1908,14,2613,0,1,2
32:06.3,291,6,2614,0,1,2
32:06.4,1744,9,2615,0,1,2
32:06.8,1342,10,2616,0,1,2
32:06.9,2612,290,2617,0,1,2
32:07.0,1187,10,2618,0,1,2
32:07.0,79,73,2619,0,1,2
32:07.1,1342,22,2620,0,1,2
32:07.1,2892,9,2621,0,1,2
32:07.2,292,22,2622,0,1,2
32:13.0,2088,16,2623,0,1,2
32:13.2,1465,10,2624,0,1,2
32:13.2,2324,6,2625,0,1,2
32:13.2,6082,12,2626,0,1,2
32:13.2,2357,8,2627,0,1,2
32:13.3,4195,12,2628,0,1,2
32:13.3,682,16,2629,0,1,2
32:13.3,2920,8,2630,0,1,2
32:13.4,172,11,2631,0,1,2
32:13.4,640,14,2632,0,1,2
32:13.4,1065,10,2633,0,1,2
32:13.7,682,8,2634,0,1,2
32:13.7,800,20,2635,0,1,2
32:13.9,3083,13,2636,0,1,2
32:13.9,2672,8,2637,0,1,2
32:14.1,2089,11,2638,0,1,2
32:14.1,2505,75,2639,0,1,2
32:14.2,2356,10,2640,0,1,2
32:14.2,682,8,2641,0,1,2
32:14.2,3083,13,2642,0,1,2
32:14.3,2187,20,2643,0,1,2
32:14.4,643,6,2644,0,1,2
32:14.4,403,18,2645,0,1,2
32:14.7,682,13,2646,0,1,2
32:14.7,2951,11,2647,0,1,2
32:15.0,798,39,2648,0,1,2
32:15.2,3088,9,2649,0,1,2
32:15.3,2921,24,2650,0,1,2
32:15.5,1064,10,2651,0,1,2
32:15.6,2338,12,2652,0,1,2
32:15.6,2357,13,2653,0,1,2
32:15.6,2087,7,2654,0,1,2
32:15.8,685,11,2655,0,1,2
32:15.9,230,76,2656,0,1,2
32:16.3,4512,9,2657,0,1,2
32:16.3,236,7,2658,0,1,2
32:16.4,3216,9,2659,0,1,2
32:16.6,684,9,2660,0,1,2
32:16.8,3089,13,2661,0,1,2
32:16.9,713,11,2662,0,1,2
32:17.0,1064,10,2663,0,1,2
32:17.1,2340,10,2664,0,1,2
32:17.1,539,11,2665,0,1,2
32:17.1,37,7,2666,0,1,2
32:17.3,713,13,2667,0,1,2
32:17.3,404,27,2668,0,1,2
32:17.5,2341,7,2669,0,1,2
32:17.6,2417,16,2670,0,1,2
32:17.9,231,42,2671,0,1,2
32:17.9,2952,10,2672,0,1,2
32:18.1,3219,6,2673,0,1,2
32:18.1,418,6,2674,0,1,2
32:18.1,2434,7,2675,0,1,2
32:18.6,1983,27,2676,0,1,2
32:18.7,6081,11,2677,0,1,2
32:18.7,944,24,2678,0,1,2
32:19.1,2952,26,2679,0,1,2
32:19.1,3222,7,2680,0,1,2
32:19.2,2434,7,2681,0,1,2
32:19.2,3140,13,2682,0,1,2
32:19.3,2343,10,2683,0,1,2
32:19.5,2432,34,2684,0,1,2
32:20.1,2087,14,2685,0,1,2
32:20.1,1599,9,2686,0,1,2
32:20.1,2087,12,2687,0,1,2
32:20.2,661,14,2688,0,1,2
32:20.2,2191,7,2689,0,1,2
32:20.3,6191,7,2690,0,1,2
32:20.3,2417,9,2691,0,1,2
32:20.4,6083,9,2692,0,1,2
32:20.4,935,45,2693,0,1,2
32:20.5,1183,13,2694,0,1,2
32:20.5,3105,9,2695,0,1,2
32:20.6,1683,9,2696,0,1,2
32:20.8,3219,21,2697,0,1,2
32:20.8,2087,7,2698,0,1,2
32:21.0,3839,48,2699,0,1,2
32:21.0,5536,39,2700,0,1,2
32:21.0,228,29,2701,0,1,2
32:21.0,4017,14,2702,0,1,2
32:21.1,229,28,2703,0,1,2
32:21.1,2417,9,2704,0,1,2
32:21.1,1227,15,2705,0,1,2
32:21.3,1736,9,2706,0,1,2
32:21.3,1861,18,2707,0,1,2
32:21.3,3560,14,2708,0,1,2
32:21.5,1764,57,2709,0,1,2
32:21.6,1789,9,2710,0,1,2
32:21.8,2194,13,2711,0,1,2
32:21.9,3307,50,2712,0,1,2
32:21.9,2454,8,2713,0,1,2
32:22.0,2086,7,2714,0,1,2
32:22.0,7436,12,2715,0,1,2
32:22.0,303,13,2716,0,1,2
32:22.1,820,274,2717,0,1,2
32:22.1,1864,190,2718,0,1,2
32:22.1,2417,9,2719,0,1,2
32:22.1,1739,46,2720,0,1,2
32:22.2,772,9,2721,0,1,2
32:22.3,3841,6,2722,0,1,2
32:22.3,1033,6,2723,0,1,2
32:22.4,1738,9,2724,0,1,2
